id;ligne;titre;date;artiste;lieu;description;image;tags;largeur;hauteur;octets
bracelet-tutti-frutti_1928;368;Bracelet Tutti Frutti;1928;Cartier;;"comprenant rubis, émeraude, diamants sur platine, dans un ensemble formant des branchages articulés. Inspiration exotique : ici les bijoux Moghol, où la pierre est gravée plutôt que facetée; offre un répertoire coloré nouveau. bijou art déco : Géométrie stricte avec ligne droite, beaucoup de pierres précieuses et couleurs";bracelet-tutti-frutti_1928.jpg;Art déco, bijoux, orfèvrerie;720;556;46382
broche_vers-1937;369;Broche;vers 1937;Raymond Templier;MADD;Platine, onyx, cristal dépoli, diamants. Matériaux industriels : cristal dépoli, platine. Formes simples, abstraites. On est sur du monochrome / peu de couleurs. Bijou moderniste, membre UAM;broche_vers-1937.jpg;Art déco, modernisme, bijoux;616;493;20473
collier-de-navettes-graduees-en-bakelite_vers-1950;370;Collier de navettes graduées en bakélite;vers 1950;;;Bijou fantaisie, production du début du XX ème siècle. Emploi de matériaux synthétiques : celluloïd, qui imite d’autres matériaux quand il est teinté (marbre, ivoire, corne), peu cher, malléable à chaud, puis galalithe puis bakélite, issue de la pétrochimie. Bijou fantaisie spécialité Maison Bonaz début XXs, le bijou Art Déco devient accessible.;collier-de-navettes-graduees-en-bakelite_vers-1950.jpg;plastique, bijoux, mode;657;652;111119
pendentif-visage-de-faune_vers-1980;371;pendentif visage de faune;vers 1980;François Hugo, Picasso;;or, qui reprend le motif des plats en argent. C’est le bijou d’artiste : bijou conçu par un artiste qui n’est pas du domaine de la bijouterie, et qui apporte donc sa signature artistique. C’est pas lié à une commande, c’est une démarche artistique personnelle, souvent pensé comme cadeau pour un proche (sa femme). L’artiste laisse l’exécution à un praticien (François Hugo qui en fait pour plein d’artistes). Le bijou est unique ou numéroté, ici sur 20.;pendentif-visage-de-faune_vers-1980.jpg;Bijoux, orfèvrerie;1400;1400;247322
boucle-de-ceinture_vers-1940;372;Boucle de ceinture;Vers 1940;Alexander Calder;Collection Diane Venet;bronze doré, collection Diane Venet. Rares sont ceux qui font leurs propres bijoux. Vient de la collection Diane Venet, qui a prêté sa collection pour une exposition au MADD en 2018 consacré au bijou d’artiste, en résonance avec des œuvres plastiques afin d’annuler les hiérarchies. Il plie le métal, orne de fragments de bois, métal, porcelaine.;boucle-de-ceinture_vers-1940.jpg;Bijoux, sculpture;692;692;84164
bague-en-bois-et-resine-epoxy_sans-titre;373;Bague en bois et résine epoxy;;;;Fabrication maison à base de tutoriels Youtube DIY. Moule, pigments, inclusion de paillette, mousse, feuille d’or. On ajoute la résine qui durcit.;bague-en-bois-et-resine-epoxy_sans-titre.jpg;Bijoux;435;705;38020
pelican_1732;374;Pélican;1732;Johann Joachim Kändler, Meissen;musée de la porcelaine de Sèvres;Porcelaine dure blanche. Demandée par le prince Frédéric Auguste 1er de Saxe qui a voulu faire une ménagerie d’animaux grandeur nature. Énorme défi technique car pièces de grandes dimensions qui entraînent des fissures de cuisson.;pelican_1732.jpg;Sculpture, animaux, céramique, porcelaine;1400;1400;134435
arlequin_vers-1740;375;Arlequin;vers 1740;Johann Joachim Kändler;Metropolitan Museum;Porcelaine dure peinte Personnage le plus connu de la commedia dell’arte. Ces figurines servent de décoration de table, de cheminée, de vitrine, de console.;arlequin_vers-1740.jpg;Céramique, porcelaine,;552;619;32473
chandelier-a-venise_1996;376;Chandelier à Venise;1996;Dale Chihuly;Venise;fait basculer le verre soufflé de l’artisanat à l'œuvre d’art contemporaine. Installation immersive à grande échelle de sculptures en verre, faisant partie de la scénographie. il joue sur les formes fluides, couleurs, transparence. ici ce sont des centaines de pièces de verre soufflé, assemblées en structure organiques suspendues. Studio glass movement, mouvement né aux E-U, promouvant le verre comme medium artistique. Murano collabore avec des artistes étrangers au verre.;chandelier-a-venise_1996.jpg;Verre, sculpture;1400;1400;336748
chaise-n-14_sans-titre;377;Chaise n°14;;Michael Thonet;Centre Pompidou;6 pièces à assembler par vis, facilité d’assemblage, envoyé en kit. Naissance du design moderne, bois courbé;chaise-n-14_sans-titre.jpg;Mobilier, siège, bois;977;1400;85602
banc-davioud_annees-1860;378;Banc Davioud;années 1860;Gabriel Davioud;Paris;Banc public de la capitale commandé par Adolphe Alphand. Bois et fonte de fer. Structure reprenant le blason de la ville de Paris.;banc-davioud_annees-1860.jpg;Mobilier, siège, urbanisme, fer;801;691;140820
fontaine-wallace_1872;379;Fontaine Wallace;1872;Richard Wallace;Paris;Fonte. Suite à la guerre et au siège de Paris, beaucoup de fontaines payantes avaient disparu.. Richard Wallace finance donc ces fontaines pour rendre l’eau potable gratuite au public. Quatre cariatides soutenant un dôme;fontaine-wallace_1872.jpg;Urbanisme, fer;1035;1400;346093
supplications-aux-orfevres-dans-le-mercure-de-fr_1754;380;Supplications aux orfèvres dans le mercure de France “Abattez tous ces herbages”;1754;Charles Nicolas Cochin;;"* Critique du salon et de la mythologie par La Font de Saint Yenne 1746 “Réflexions de l’état de la peinture en France”
* “Histoire de l’art de l’Antiquité” 1764 de Joachim Winckelmann. l’art grec est ce qui a été fait de mieux, il faut le copier. Formule “noble simplicité et calme grandeur”
* Fouilles Herculanum 1738 + Pompéi 1748 (objets trouvés finissent dans des musées (pièces, vases, statues, fragments de fresques) copiés, moulés en plâtre, circulent en Europe) 
* Voyage du marquis de Marigny entre 1749 et 1751  avec Cochin et Soufflot 
* voyage d'antiquités / collectionneurs : Comte de Caylus “recueil d’antiquité égyptienne, étrusque, romaine et grecque” 1752-1767 
* James Stuart “Antiquities of Athens” 1762 pour les ruines grecques
* traité de Tolentino 1797 
* refus des tableaux de Fragonard par madame de Pompadour";supplications-aux-orfevres-dans-le-mercure-de-fr_1754.jpg;Littérature, néoclassicisme, citation;393;234;16558
collection_premiere-moitie-;381;collection;première moitié XVIIIs;Pierre Crozat;;Peintures de toute l’Europe (mais pas fr et pas contemporain!), grande collection de dessins, sculptures et objets d’art. dvpment de la figure de l’amateur éclairé, mécène donc marché privé, donc petits formats donc rocaille. ⇒ la collection est un marqueur social (montrer sa collection, recueil crozat, prêt aux salons), un espace de sociabilité, instrument de connaissance de l’HDA, de décoration intérieure, de soutien au marché de l’art (mécénat des artistes + gravure de sa collection + conseillé par des marchands). Spécialisation de la collection (dessins, estampe ou alors un artiste, mais surtout tableaux et sculpture), alors que Wunderkammer c’est accumulation de curiosités naturelle, instruments scientifique, oeuvres d’art.;collection_premiere-moitie-.jpg;Rocaille, tableaux;352;470;21592
luxe-calme-et-volupte_1904;382;Luxe, calme et volupté;1904;Henri Matisse;Orsay;C’est du divisionnisme mais modifié : petites touches juxtaposées au lieu de points, couleur plus arbitraire. Le voyage à Collioure en 1905 avec Derain modifie sa peinture vers le Fauvisme;luxe-calme-et-volupte_1904.jpg;Peinture, huile, divisionnisme, paysage;800;667;167965
salon-d-automne-au-grand-palais_1905;383;Salon d’automne au grand palais;1905;;Paris;"Cézanne est largement considéré avec salle entière et suiveurs dont Braque, les symbolistes se rangent de ce côté, arrivée du fauvisme, nabis et imps toujours présents et célébrés. Louis Vauxcelles “Donatello parmi les fauves !”. Groupe de jeunes des beaux arts formés chez Moreau. groupe dure jusqu’en 1908, après c’est cubisme. 
* aplats de couleurs pure exprimant émotion (Van gogh)
* juxtaposition de ces couleurs
* couleurs non naturalistes (Gauguin, nabis)
* simplification des formes (art africain, océanien) 
* rejet perspective classique, stylisation des formes (art japonais)";salon-d-automne-au-grand-palais_1905.jpg;Peinture, citation, photographie, Fauvisme,;944;812;95407
la-femme-au-chapeau_1905;384;La femme au chapeau;1905;Henri Matisse;Musée d'Art moderne de San Francisco et Leo et Gertrude Stein;Femme de Matisse, acheté par  Gertrude Stein. un des premiers tableaux fauves. provoque l’hilarité;la-femme-au-chapeau_1905.jpg;Peinture, huile, Fauvisme, portrait;383;522;43032
le-bonheur-de-vivre_1905-1906;385;Le bonheur de vivre;1905-1906;Henri Matisse;Fondation Barnes, Philadelphie;paysage d’arcadie avec nymphes et bergers s'étreignent, dansent, jouent, cueillent des fleurs. reprise de la compo des grandes baigneuses de Cézanne ? il ajoute un contour linéaire des corps qu’il n’y avait pas avant dans ses toiles.;le-bonheur-de-vivre_1905-1906.jpg;Peinture, huile, Fauvisme, paysage;840;605;108751
la-danse_1909-1910;386;La danse;1909-1910;Henri Matisse;Musée de l’Ermitage;couleurs saturées du fauvisme, primitivisme (communion avec la nature, nudité, personnages stylisés);la-danse_1909-1910.jpg;Peinture, huile, Fauvisme;1183;800;227860
atelier-rouge_1911;387;Atelier Rouge;1911;Henri Matisse;moma;Il part dans une direction inconnue : l’Invasion de la couleur, un début de monochrome. On fait disparaître les plans et la perspective. Inspirera Rothko car c’est exposé à NY;atelier-rouge_1911.jpg;Peinture, huile, Fauvisme;1400;1155;222633
porte-fenetre-a-collioure_1914;388;Porte fenêtre à Collioure;1914;Henri Matisse;Pompidou;Grands aplats de couleurs verticaux, aucune mention figurative si ce n’est le titre. Anticipation de l’abstraction et du color-field painting;porte-fenetre-a-collioure_1914.jpg;Peinture, huile, abstraction, paysage;613;800;49245
la-route-tournante-a-l-estaque_1906;389;La route tournante à l’estaque;1906;André Derain;;Après le scandale fauve, équivalent du bonheur de vivre;la-route-tournante-a-l-estaque_1906.jpg;Peinture, huile, fauvisme, paysage;1054;694;285252
la-parisienne_1907;390;La parisienne;1907;Kees Van Dongen;;rattaché aux fauves, mais pas aussi poussé, et reste à la figure féminine;la-parisienne_1907.jpg;Peinture, huile, fauvisme, portrait;1024;1024;102787
les-affiches-a-trouville_1906;391;les affiches à Trouville;1906;Raoul Dufy;Centre Pompidou;il fait du fauvisme avec albert marquet en normandie. Contrastes forts entre couleurs vives des affiches et ciel gris.;les-affiches-a-trouville_1906.jpg;Peinture, huile, fauvisme, paysage;800;640;105173
l-estaque_1906;392;L’estaque;1906;Georges Braque;Centre Pompidou;A vu la cage aux fauves alors qu’il suivait les imps. Est initié au fauvisme avec Dufy, puis en 1906 part à l’Estaque quartier de Marseille, hameau de pêcheurs et fabricants de tuiles qui devient station balnéaire fin 19s.  Il crée sa propre version du fauvisme. Il bombarde de couleurs aux tons acides, synthétise les arbres et collines en formes courbes, anime la surface avec des hachures.;l-estaque_1906.jpg;Peinture, huile, fauvisme, paysage;800;658;170382
la-charmeuse-de-serpent_1907;393;La charmeuse de serpent;1907;Henri Rousseau;orsay;présenté au salon d’automne de 1907. ni fauve, ni post imp, ni cubisme. Peintre singulier.;la-charmeuse-de-serpent_1907.jpg;Peinture, huile, paysage, art naïf;997;391;71349
autoportrait_1901;394;Autoportrait;1901;Pablo Picasso;Musée Pablo Picasso;période bleue, couleur de la mélancolie, il peint la misère, les mendiants, prostituées, solitude, détresse humaine.. période anti commerciale et il ne vend pas.  atmosphère froide et mélancolique, palette chromatique restreinte, formes allongée. Influence d’El Greco.;autoportrait_1901.jpg;Peinture, huile, portrait;421;630;17575
portrait-de-gertrude-stein_1906;395;Portrait de Gertrude Stein;1906;Pablo Picasso;Metropolitan museum;"Mécène de Picasso quand il est au bateau-lavoir. inquiet par la photographie qui rend parfaitement le détail ; il faut trouver une autre voie ; masque africain, vus au musée ethnographique du Trocadéro. Elle achète les toiles controversées du fauvisme et cubisme et tient salon pour les artistes.";portrait-de-gertrude-stein_1906.jpg;Peinture, huile, portrait, primitivisme;491;600;37067
nu-sur-fond-rouge_1905-1906;396;Nu sur fond rouge,;1905-1906;Pablo Picasso;musée de l’orangerie;au moment où les fauves exposent, il s’oppose en préférant les tons ocres, bistres et gris. refuse les couleurs éclatantes et est contre la réduction des figures à des contours sinueux. Il veut rendre le volume. période rouge et ocre;nu-sur-fond-rouge_1905-1906.jpg;Peinture, huile, portrait, primitivisme,;561;850;81711
les-demoiselles-d-avignon_1907;397;Les demoiselles d’Avignon;1907;Pablo Picasso;MOMA;s’oppose au Matisse, qui peint l’harmonie. il veut foutre le bordel. il a fait plusieurs études, et à chaque étude les visages se simplifient, les yeux sont changés en ovale noir, les nez en triangle, il y a même des hachures cézaniennes sur certains visages. Les deux femmes du milieu appartiennent au premier style, à gauche c’est second style et à droite c’est style final. Construction du tableau avec plusieurs plans juxtaposés. Bordel d’Avignon. Cubisme cézannien 1907-1912;les-demoiselles-d-avignon_1907.jpg;Peinture, huile, portrait, Cubisme;949;986;121918
maisons-a-l-estaque_1908;398;Maisons à l’estaque;1908;Georges Braque;Musée des beaux arts de Bern;Il a vu les demoiselles d’Avignon et suit la voie ouverte par Picasso. A vu la rétrospective de Cézanne de 1907. ocre. refusé par le jury du salon d’automne, donc Kahnweiler fait une exposition pour lui, première expo cubiste. Vauxcelles “le peintre réduit tout, sites, figures et maisons à des schémas géométriques, à des cubes”. Kahnweiler est le marchand exclusif de Braques;maisons-a-l-estaque_1908.jpg;Peinture, huile, paysage, Cubisme;1000;1240;327126
suite-femmes-a-la-mandoline_1908-1910;399;Suite “Femmes à la mandoline”;1908-1910;Picasso;;phase de cubisme analytique entre Braque et Picasso : destruction du sujet, jusqu’à disparition quasi complète. La mandoline est à peine perceptible, la main aussi.;suite-femmes-a-la-mandoline_1908-1910.jpg;Peinture, huile, portrait, Cubisme;571;268;37687
aficionado_1912;400;aficionado;1912;Picasso;kunstmuseum Bâle;Le sujet est en danger, on risque de basculer dans l’abstraction pure. La solution : ajouter des éléments qui permettent de retrouver le sujet : lettres et chiffres peints au pochoir “Nimes” “Torero” et point de Banderille. On va bientôt basculer dans le cubisme synthétique;aficionado_1912.jpg;Peinture, huile, portrait, Cubisme;712;1200;194654
nature-morte-a-la-chaise-cannee_1912;401;Nature morte à la chaise cannée;1912;Picasso;Musée Picasso Paris;introduction du collage sur toile. Toile cirée imitant cannage de paille. la porte est ouverte, on utile papier peint, journal, partition, affiches pour faire des métaphores, calembours, références cryptées. ça devient un jeu.;nature-morte-a-la-chaise-cannee_1912.jpg;Peinture, huile, nature morte Cubisme;653;368;47054
